time,low,high,open,close,volume
2022-11-28 19:39:00,0.0616,0.0619,0.0616,0.0619,1548.2
2022-11-28 19:45:00,0.0621,0.0622,0.0621,0.0622,3485.4
2022-11-28 19:46:00,0.0619,0.0623,0.0623,0.0619,2858.1
2022-11-28 19:47:00,0.0621,0.0621,0.0621,0.0621,81.2
2022-11-28 19:48:00,0.0621,0.0622,0.0621,0.0622,1600.3
2022-11-28 19:50:00,0.0621,0.0622,0.0622,0.0621,134.4
2022-11-28 19:52:00,0.062,0.0622,0.0622,0.062,178.5
2022-11-28 19:57:00,0.0618,0.0619,0.0619,0.0618,1102.9
2022-11-28 20:01:00,0.0616,0.0618,0.0618,0.0616,1193.3
2022-11-28 20:03:00,0.0616,0.0618,0.0616,0.0618,1613.3
2022-11-28 20:04:00,0.0616,0.0616,0.0616,0.0616,1172.6
2022-11-28 20:06:00,0.0617,0.0617,0.0617,0.0617,1079.9
2022-11-28 20:15:00,0.0614,0.0616,0.0616,0.0614,4334.9
2022-11-28 20:40:00,0.0613,0.0613,0.0613,0.0613,1273.6
2022-11-28 20:45:00,0.0612,0.0614,0.0612,0.0614,2314.0
2022-11-28 21:03:00,0.0613,0.0613,0.0613,0.0613,13149.2
2022-11-28 21:19:00,0.0614,0.0616,0.0614,0.0616,409.1
2022-11-28 21:45:00,0.0615,0.062,0.0615,0.062,2243.5
2022-11-28 22:09:00,0.062,0.0622,0.0622,0.062,609.8
2022-11-28 22:18:00,0.0617,0.0618,0.0617,0.0618,2682.6
2022-11-28 22:30:00,0.0618,0.062,0.062,0.0618,1134.4
2022-11-28 22:39:00,0.0618,0.062,0.062,0.0618,1724.3
2022-11-28 22:45:00,0.0618,0.0618,0.0618,0.0618,4503.1
2022-11-28 22:49:00,0.0616,0.0618,0.0617,0.0618,1393.0
2022-11-28 22:51:00,0.0618,0.0619,0.0618,0.0619,2710.9
2022-11-28 22:58:00,0.0618,0.0618,0.0618,0.0618,1867.8
2022-11-28 23:13:00,0.0619,0.062,0.0619,0.062,696.6
2022-11-28 23:27:00,0.062,0.0621,0.0621,0.062,2057.8
2022-11-28 23:34:00,0.0618,0.0621,0.0621,0.0618,26524.0
2022-11-28 23:45:00,0.062,0.0621,0.062,0.0621,2101.7
2022-11-28 23:52:00,0.0623,0.0623,0.0623,0.0623,2252.6
2022-11-28 23:55:00,0.0623,0.0623,0.0623,0.0623,10940.0
2022-11-28 23:57:00,0.0618,0.0621,0.0621,0.0618,2558.6
2022-11-29 00:10:00,0.0619,0.0619,0.0619,0.0619,3243.6
2022-11-29 00:11:00,0.0613,0.0619,0.0618,0.0618,11333.9
2022-11-29 00:34:00,0.0618,0.0618,0.0618,0.0618,2291.8
2022-11-29 00:40:00,0.0617,0.0619,0.0619,0.0617,20473.6
2022-11-29 00:48:00,0.0614,0.0616,0.0616,0.0614,1717.9
2022-11-29 00:55:00,0.0616,0.0616,0.0616,0.0616,3796.5
2022-11-29 01:01:00,0.0619,0.0619,0.0619,0.0619,288.0
2022-11-29 01:22:00,0.0616,0.0619,0.0616,0.0619,560.2
2022-11-29 01:42:00,0.0621,0.0624,0.0621,0.0624,21312.8
2022-11-29 01:46:00,0.0625,0.0626,0.0625,0.0626,868.2
2022-11-29 01:47:00,0.0625,0.0625,0.0625,0.0625,3033.4
2022-11-29 01:54:00,0.0623,0.0625,0.0625,0.0623,3898.7
2022-11-29 02:06:00,0.0624,0.0626,0.0624,0.0626,2668.8
2022-11-29 02:20:00,0.0626,0.0627,0.0627,0.0626,3175.2
2022-11-29 02:36:00,0.0626,0.0627,0.0627,0.0627,9278.3
2022-11-29 03:00:00,0.0623,0.0626,0.0623,0.0626,259.0
2022-11-29 03:23:00,0.0627,0.0627,0.0627,0.0627,301.3
2022-11-29 03:56:00,0.0628,0.0631,0.0628,0.0631,119181.2
2022-11-29 03:57:00,0.0629,0.0632,0.0632,0.0631,3924.6
2022-11-29 03:58:00,0.0631,0.0633,0.0631,0.0633,44308.4
2022-11-29 04:00:00,0.0634,0.0634,0.0634,0.0634,424.4
2022-11-29 04:01:00,0.0634,0.0638,0.0634,0.0637,2690.3
2022-11-29 04:02:00,0.0638,0.064,0.0639,0.064,13505.0
2022-11-29 04:03:00,0.064,0.0647,0.064,0.0647,52614.1
2022-11-29 04:04:00,0.0645,0.0652,0.0649,0.065,26614.3
2022-11-29 04:05:00,0.0638,0.0648,0.0648,0.0642,15607.5
2022-11-29 04:07:00,0.0637,0.0641,0.0641,0.0637,4778.2
2022-11-29 04:10:00,0.0638,0.0638,0.0638,0.0638,1933.4
2022-11-29 04:12:00,0.0635,0.0639,0.0639,0.0635,50614.7
2022-11-29 04:15:00,0.063,0.0633,0.0633,0.063,33865.9
2022-11-29 04:17:00,0.063,0.0631,0.0631,0.063,2919.2
2022-11-29 04:19:00,0.0631,0.0633,0.0631,0.0633,4123.9
2022-11-29 04:23:00,0.0636,0.0636,0.0636,0.0636,2241.4
2022-11-29 04:25:00,0.0638,0.0638,0.0638,0.0638,2241.4
2022-11-29 04:32:00,0.0636,0.0636,0.0636,0.0636,16788.0
2022-11-29 04:40:00,0.0637,0.0639,0.0637,0.0639,2927.7
2022-11-29 05:09:00,0.0639,0.064,0.0639,0.064,6207.5
2022-11-29 05:10:00,0.0641,0.0641,0.0641,0.0641,8850.9
2022-11-29 05:15:00,0.0642,0.0643,0.0643,0.0642,6131.8
2022-11-29 05:20:00,0.0641,0.0641,0.0641,0.0641,6128.7
2022-11-29 05:31:00,0.064,0.0641,0.064,0.0641,3361.5
2022-11-29 05:36:00,0.0641,0.0642,0.0642,0.0641,1902.5
2022-11-29 05:50:00,0.0639,0.0639,0.0639,0.0639,2513.2
2022-11-29 06:00:00,0.0638,0.0639,0.0639,0.0639,3194.1
2022-11-29 06:03:00,0.0639,0.0639,0.0639,0.0639,3889.0
2022-11-29 06:10:00,0.0636,0.0637,0.0636,0.0637,5573.7
2022-11-29 06:12:00,0.0634,0.0635,0.0635,0.0634,130.4
2022-11-29 06:26:00,0.0629,0.0634,0.0629,0.0634,1715.6
2022-11-29 06:41:00,0.0632,0.0633,0.0632,0.0633,1095.3
2022-11-29 06:46:00,0.0632,0.0632,0.0632,0.0632,1565.8
2022-11-29 07:09:00,0.063,0.063,0.063,0.063,7691.4
2022-11-29 07:12:00,0.063,0.0633,0.063,0.0633,4242.1
2022-11-29 07:30:00,0.0633,0.0633,0.0633,0.0633,2120.5
2022-11-29 07:39:00,0.0631,0.0634,0.0631,0.0634,2327.7
2022-11-29 08:08:00,0.0635,0.0638,0.0635,0.0638,56514.6
2022-11-29 08:09:00,0.0636,0.0647,0.0637,0.0646,156440.0
2022-11-29 08:10:00,0.0645,0.0648,0.0648,0.0645,4730.8
2022-11-29 08:11:00,0.0644,0.0647,0.0646,0.0646,26020.4
2022-11-29 08:12:00,0.0645,0.0646,0.0646,0.0645,111.7
2022-11-29 08:13:00,0.0645,0.0645,0.0645,0.0645,77.9
2022-11-29 08:14:00,0.0643,0.0648,0.0646,0.0647,74037.5
2022-11-29 08:15:00,0.0646,0.0648,0.0646,0.0647,8358.3
2022-11-29 08:16:00,0.0649,0.066,0.0649,0.0658,96945.5
2022-11-29 08:17:00,0.066,0.0665,0.0663,0.066,3194.4
2022-11-29 08:18:00,0.0653,0.0665,0.0665,0.0653,29015.8
2022-11-29 08:19:00,0.0653,0.0656,0.0653,0.0653,18645.2
2022-11-29 08:20:00,0.0656,0.0657,0.0656,0.0657,1060.0
2022-11-29 08:22:00,0.0645,0.0654,0.0654,0.0645,79522.0
2022-11-29 08:23:00,0.0638,0.0643,0.0641,0.0643,109499.5
2022-11-29 08:25:00,0.0643,0.0643,0.0643,0.0643,154.7
2022-11-29 08:26:00,0.0643,0.0644,0.0643,0.0644,2004.7
2022-11-29 08:27:00,0.0645,0.0645,0.0645,0.0645,38706.9
2022-11-29 08:28:00,0.0644,0.0647,0.0647,0.0644,364.0
2022-11-29 08:32:00,0.0642,0.0643,0.0643,0.0642,3197.4
2022-11-29 08:35:00,0.0639,0.0642,0.0642,0.0639,5235.6
2022-11-29 08:36:00,0.064,0.0641,0.064,0.0641,3028.3
2022-11-29 08:37:00,0.064,0.0642,0.064,0.0642,157.0
2022-11-29 08:38:00,0.0641,0.0642,0.0642,0.0641,2803.6
2022-11-29 08:44:00,0.0641,0.0641,0.0641,0.0641,2473.1
2022-11-29 08:46:00,0.064,0.0641,0.0641,0.064,484.7
2022-11-29 08:51:00,0.0641,0.0642,0.0641,0.0641,234.6
2022-11-29 08:53:00,0.0641,0.0642,0.0642,0.0641,635.0
2022-11-29 08:55:00,0.0639,0.064,0.064,0.0639,157.1
2022-11-29 09:03:00,0.0638,0.0639,0.0639,0.0638,157.1
2022-11-29 09:10:00,0.0639,0.0639,0.0639,0.0639,78.9
2022-11-29 09:11:00,0.0638,0.0639,0.0639,0.0639,2926.5
2022-11-29 09:17:00,0.0637,0.0637,0.0637,0.0637,111.3
2022-11-29 09:26:00,0.0635,0.0636,0.0636,0.0636,186.6
2022-11-29 09:30:00,0.0635,0.0636,0.0636,0.0635,1393.4
2022-11-29 09:46:00,0.0636,0.0636,0.0636,0.0636,237.1
2022-11-29 09:55:00,0.0635,0.0635,0.0635,0.0635,79.1
2022-11-29 09:57:00,0.0634,0.0634,0.0634,0.0634,79.3
2022-11-29 10:06:00,0.0634,0.0639,0.0634,0.0638,83091.2
2022-11-29 10:14:00,0.0637,0.0641,0.0637,0.0641,17329.5
2022-11-29 10:15:00,0.0641,0.0645,0.0641,0.0643,70984.9
2022-11-29 10:16:00,0.0643,0.0644,0.0644,0.0644,5606.6
